client_id,full_name,phone,email,main_address,registration_date
932,Данилов Юлия Гертрудович,+73485713399,lisakova@example.com,"г. Кажим, алл. Ленина, д. 21 к. 30, 381301",2024-09-02
933,Гришина Христофор Ефремович,8 (029) 890-8881,amelnikova@example.com,"п. Гдов, ул. Парковая, д. 41 стр. 75, 172366",2025-07-08
934,Моисеев Аполлинарий Натановна,+7 710 389 19 18,kornil1972@example.com,"п. Карачаевск, ул. Новгородская, д. 5, 607148",2025-06-16
935,Шаров Ульяна Изотович,+7 775 257 2316,viktorinkarpov@example.org,"клх Теберда, ул. Студенческая, д. 157 стр. 79, 066700",2024-11-27
936,Журавлева Чеслав Елисеевич,8 966 932 33 70,gorshkovavalentina@example.net,"ст. Арзамас, пр. Песчаный, д. 1 стр. 4/4, 343065",2025-09-17
937,Иванова Элеонора Ерофеевич,+78883923759,odintsovauljana@example.com,"д. Мураши, ш. Малое, д. 9 стр. 5, 513919",2025-03-24
938,Васильев Юлия Гордеевич,+78236788387,nikolashashkov@example.net,"п. Тутончаны, ул. Отрадная, д. 56, 584664",2025-08-21
939,Чернова Петр Харлампович,+71637120631,marian1993@example.org,"с. Ачинск, наб. Фурманова, д. 1, 144157",2024-03-12
940,Цветков Тихон Максимовна,+73611686114,bgordeeva@example.org,"г. Томари, алл. Ушакова, д. 655 стр. 7, 426836",2025-08-04
941,Панфилов Прасковья Семеновна,+7 (771) 403-4454,ferapont_56@example.com,"п. Алагир, ул. Красных Партизан, д. 82, 386974",2026-05-12
942,Маслова Владлен Бориславович,8 (368) 385-09-57,vishnjakovafaina@example.org,"ст. Шенкурск, ул. Плеханова, д. 1 стр. 713, 034848",2024-08-05
943,Комиссарова Евгений Петровна,8 (700) 627-95-95,timofeevdmitri@example.net,"к. Элиста, пр. Панфилова, д. 5 стр. 81, 627528",2023-06-22
944,Цветков Агап Фёдорович,+7 734 479 45 92,longinmuravev@example.org,"д. Киренск, пр. Медицинский, д. 2/1, 170781",2023-12-21
945,Третьякова Елена Григорьевна,+75761304948,budimir42@example.net,"клх Нижний Новгород, ш. Проезжее, д. 37, 567981",2026-03-30
946,Белов Емельян Викентьевич,8 564 771 15 88,angelinashchukina@example.net,"клх Троицк (Челяб.), наб. Станционная, д. 279 стр. 261, 644611",2025-11-30
947,Трофимов Силантий Ануфриевич,87542473885,zhannachernova@example.net,"д. Таганрог, ул. Весенняя, д. 9/9 к. 425, 512180",2025-10-12
948,Лукина Гремислав Владленович,8 799 096 66 02,petr_1994@example.net,"ст. Холмогоры, наб. Высоцкого, д. 764 стр. 11, 370907",2023-08-21
949,Туров Иннокентий Александровна,+7 886 693 2070,izmail_1988@example.net,"клх Салават, бул. Свободы, д. 7/3 к. 6/1, 445657",2024-01-02
950,Фокин Парфен Тихонович,8 419 828 1794,samson2009@example.com,"п. Меренга, ш. Шахтерское, д. 30 к. 3/7, 032645",2024-03-02
951,Гущина Мокей Феофанович,+7 (309) 074-0635,gorbunovsofon@example.com,"к. Смирных, бул. Серафимовича, д. 2 к. 95, 799005",2024-05-01
952,Воронова Нифонт Святославовна,8 933 276 33 42,sinklitikijafokina@example.com,"ст. Тосно, пр. Казачий, д. 37, 593103",2024-05-31
953,Фокин Майя Юрьевна,+7 089 423 4037,fedotovaevpraksija@example.org,"клх Горячинск, бул. Союзный, д. 6 стр. 2/3, 780473",2025-04-23
954,Никитина Варлаам Андреевна,8 176 968 0645,leon_42@example.org,"клх Улан-Удэ, пр. Авиационный, д. 5/1, 327396",2025-08-29
955,Владимиров Тарас Георгиевна,+7 (428) 839-0397,evpraksija2015@example.net,"г. Объячево, алл. Тракторная, д. 698, 551025",2023-06-28
956,Уваров Николай Феодосьевич,8 (606) 734-7671,ferapont98@example.com,"д. Черкесск, бул. Родниковый, д. 638 к. 34, 622155",2025-11-05
957,Брагин Светлана Демидович,8 (439) 639-94-95,averjan38@example.net,"ст. Лотошино, наб. Демьяна Бедного, д. 4 к. 970, 300210",2026-04-03
958,Горшкова Галактион Филипповна,8 (366) 325-67-32,evfrosinijabobrova@example.net,"д. Катайск, ул. Кузнецова, д. 1/2 стр. 109, 886607",2024-04-27
959,Тимофеев Олимпиада Фадеевич,+74789378595,budimir76@example.org,"с. Владимир, наб. Нефтяников, д. 604 к. 4/5, 694473",2026-05-14
960,Орлова Игорь Феоктистович,8 (052) 890-5665,zhdanovevgraf@example.com,"с. Верхотурье, пер. Р.Люксембург, д. 57 стр. 64, 968593",2025-07-30
961,Вишняков Андрон Владиленович,8 023 089 9646,ivannateterina@example.org,"к. Красногорск (Моск.), пр. Ворошилова, д. 31 стр. 156, 871088",2023-08-18
962,Нестеров Епифан Ефстафьевич,8 946 604 90 37,cmiheev@example.com,"клх Череповец, бул. Широкий, д. 2/3, 150396",2026-05-30
963,Филатов Лонгин Афанасьевна,8 819 004 15 89,ermolarjabov@example.com,"клх Петухово, ул. Главная, д. 6, 029573",2025-08-23
964,Соболев Автоном Аксёнович,+7 245 718 15 80,pmiheeva@example.org,"п. Петухово, ш. Королева, д. 255 стр. 793, 186717",2023-06-22
965,Лебедев Терентий Ефимовна,+79293285071,jsergeev@example.net,"ст. Дивногорск, ш. Омское, д. 6, 209400",2024-05-06
966,Комиссарова Самсон Кузьминична,+7 775 885 62 74,averjan_1996@example.com,"клх Иркутск, ш. Украинское, д. 730 к. 2, 571211",2025-10-18
967,Белов Петр Яковлевна,+7 811 239 93 30,lidijaefimova@example.net,"г. Рубцовск, алл. Донская, д. 6, 889109",2026-06-07
968,Калинина Никанор Борисович,86804505211,allaodintsova@example.org,"д. Горячий Ключ, ш. Бульварное, д. 580 к. 7, 819714",2023-08-08
969,Гусева Феврония Данилович,+76954495060,sidor_06@example.org,"к. Пермь, пер. Проточный, д. 1 к. 5/3, 142904",2026-01-28
970,Буров Мирон Захаровна,8 (625) 384-76-69,shashkovemil@example.com,"г. Павловская, пр. Кленовый, д. 2/8 к. 7, 902629",2025-05-02
971,Романов Никанор Валерианович,8 628 660 34 98,iraidakonstantinova@example.com,"клх Баргузин, пр. Павлова, д. 3/8, 402157",2024-01-01
972,Захаров Елисей Никифоровна,+7 (524) 235-25-60,galkinalidija@example.net,"г. Семлячики, ул. Коммунаров, д. 152, 353131",2025-08-18
973,Кононов Ким Фадеевич,+7 599 342 3221,eliseevaanzhelika@example.org,"клх Кингисепп, ул. Энергетическая, д. 940 стр. 9/4, 377982",2026-05-15
974,Тарасов Лазарь Руслановна,+7 (116) 823-13-79,boleslav_2004@example.org,"ст. Хасавюрт, алл. Чехова, д. 66 к. 9/7, 558774",2024-11-29
975,Щукин Владимир Гордеевич,+78882372544,vasilisakabanova@example.com,"г. Борзя, пер. Технический, д. 450 к. 6, 388287",2024-02-11
976,Назаров Аверьян Феоктистович,8 766 608 28 87,ljubim87@example.org,"клх Солнечногорск, алл. Мостовая, д. 96 к. 4, 526210",2025-06-25
977,Третьякова Лавр Архипович,+74301061445,fevronijaustinova@example.net,"к. Славгород, наб. Логовая, д. 81 к. 415, 349729",2025-04-11
978,Колобов Яков Аксёнович,+7 003 434 49 97,nonna_85@example.net,"клх Тутаев, пер. Звездный, д. 9/7 стр. 621, 794376",2024-05-16
979,Сидоров Софон Эдгардович,+79033122239,kapiton_80@example.com,"с. Каргасок, ул. Труда, д. 96 стр. 5/8, 740703",2025-02-24
980,Бирюков Никандр Рудольфовна,8 600 762 2821,sinklitikijaguseva@example.org,"ст. Углегорск, пр. Лесхозный, д. 3/7, 393304",2024-12-20
981,Лазарева Ангелина Феликсович,82066604853,korolevegor@example.com,"к. Тотьма, наб. Социалистическая, д. 784 стр. 2, 421063",2025-06-05
982,Колесникова Федосий Афанасьевич,8 (048) 364-81-16,foka_55@example.net,"п. Бугульма, алл. Тюленина, д. 41 стр. 4/7, 972767",2025-04-04
983,Кузнецова Спиридон Харламович,8 (593) 586-13-41,isa2010@example.org,"ст. Усть-Катав, пер. Строителей, д. 86, 339907",2025-03-01
984,Артемьев Викентий Аксёнович,+7 111 391 5480,kondrat23@example.com,"д. Енисейск, наб. Полевая, д. 708, 647904",2026-02-10
985,Данилова Василиса Борисовна,+7 573 806 79 96,galina1985@example.com,"г. Чермоз, пр. Стадионный, д. 823 стр. 56, 205869",2025-11-05
986,Филиппов Порфирий Евстигнеевич,8 971 557 9327,averjan1978@example.org,"клх Южно-Сахалинск, ш. Ульянова, д. 4/3, 096856",2025-08-07
987,Власова Устин Антоновна,8 (610) 859-7358,ekondrateva@example.net,"клх Каменномостский, наб. Городская, д. 1/3 к. 4/3, 676596",2024-07-23
988,Агафонов Нина Ярославович,8 (669) 494-71-55,kirkrasilnikov@example.com,"клх Астрахань, бул. Карьерный, д. 1 стр. 4, 729084",2026-04-30
989,Богданова Ольга Геннадиевна,8 539 450 37 54,amos_2022@example.com,"п. Тутончаны, алл. Попова, д. 4/3, 369648",2023-08-15
990,Самойлова Ирина Елизарович,+7 737 304 1506,demjankornilov@example.net,"к. Волхов, ш. Малое, д. 6/9, 879633",2024-09-04
991,Колобов Николай Елисеевич,8 466 033 27 39,kapiton1977@example.com,"клх Чайковский, ш. Ленинское, д. 310 к. 7/1, 819516",2024-09-16
992,Назаров Спартак Вениаминовна,8 (797) 383-30-61,ipati35@example.com,"клх Соловки, пер. Союзный, д. 1 стр. 3, 027068",2025-06-09
993,Князев Марк Руслановна,8 (071) 812-92-36,samoloverofe@example.net,"п. Сухиничи, наб. Жданова, д. 2 к. 83, 870580",2025-07-09
994,Титов Фока Романовна,+7 651 064 0707,elizar_2021@example.net,"д. Курск, алл. Комсомольская, д. 94 стр. 8, 654044",2026-01-28
995,Кондратьев Владислав Гаврилович,8 (090) 317-8836,innokenti16@example.com,"к. Курганинск, пер. Куйбышева, д. 40, 075605",2024-02-05
996,Белоусова Панфил Григорьевна,+7 152 302 9996,okarpov@example.org,"к. Петропавловск-Камчатский, наб. Школьная, д. 80 к. 154, 732012",2026-02-09
997,Кулаков Ювеналий Григорьевич,+7 850 042 31 82,mishinamarija@example.net,"к. Тура, ш. Спортивное, д. 60, 847385",2025-04-28
998,Муравьева Регина Чеславович,87398245538,davidovborislav@example.net,"п. Калач, ш. Придорожное, д. 5/3 стр. 2, 255768",2025-09-04
999,Воронова Вера Артурович,8 590 308 1969,lazar_48@example.com,"клх Находка, ш. Пушкина, д. 2, 089244",2025-03-03
1000,Савин Лукия Анатольевич,+7 (507) 695-5593,marian_88@example.org,"клх Елабуга, пр. Ворошилова, д. 8 к. 8/8, 592541",2023-12-23
