order_id,client_id,restaurant_id,order_datetime,status,total_amount,payment_method,order_items,courier_name,delivery_assigned_time,delivery_actual_time,delivery_status,actual_delivery_address
4656,983,4,2026-04-14 06:29:04,доставлен,1168.3,Наличные,"[{""dish_id"": 67, ""quantity"": 2, ""price_at_order"": 56.8}, {""dish_id"": 67, ""quantity"": 2, ""price_at_order"": 56.8}, {""dish_id"": 63, ""quantity"": 3, ""price_at_order"": 136.8}, {""dish_id"": 69, ""quantity"": 3, ""price_at_order"": 147.1}, {""dish_id"": 70, ""quantity"": 3, ""price_at_order"": 29.8}]",Михеев Терентий,2026-04-14 06:36:04,2026-04-14 07:35:04,выполнен,
4657,767,1,2025-12-19 01:32:34,доставлен,179.7,СБП,"[{""dish_id"": 12, ""quantity"": 3, ""price_at_order"": 59.9}]",Крюкова Софрон,2025-12-19 01:38:34,2025-12-19 02:25:34,выполнен,
4658,888,2,2026-03-01 00:45:39,готовится,537.6,GooglePay,"[{""dish_id"": 20, ""quantity"": 1, ""price_at_order"": 107.9}, {""dish_id"": 39, ""quantity"": 2, ""price_at_order"": 21.4}, {""dish_id"": 22, ""quantity"": 1, ""price_at_order"": 143.0}, {""dish_id"": 25, ""quantity"": 3, ""price_at_order"": 81.3}]",Титов Силантий,2026-03-01 00:52:39,,в пути,
4659,220,9,2026-03-03 14:51:05,принят,727.4,СБП,"[{""dish_id"": 161, ""quantity"": 2, ""price_at_order"": 18.9}, {""dish_id"": 164, ""quantity"": 1, ""price_at_order"": 55.8}, {""dish_id"": 168, ""quantity"": 2, ""price_at_order"": 139.0}, {""dish_id"": 175, ""quantity"": 3, ""price_at_order"": 118.6}]",Фомина Синклитикия,2026-03-03 14:55:05,,назначен,
4660,845,7,2026-04-18 20:19:25,доставлен,612.3,ApplePay,"[{""dish_id"": 132, ""quantity"": 2, ""price_at_order"": 51.0}, {""dish_id"": 127, ""quantity"": 2, ""price_at_order"": 112.3}, {""dish_id"": 140, ""quantity"": 2, ""price_at_order"": 121.7}, {""dish_id"": 134, ""quantity"": 1, ""price_at_order"": 42.3}]",Маслова Александра,2026-04-18 20:22:25,2026-04-18 21:45:25,выполнен,
4661,493,7,2026-03-20 04:55:17,принят,702.2,Карта,"[{""dish_id"": 134, ""quantity"": 3, ""price_at_order"": 42.3}, {""dish_id"": 140, ""quantity"": 3, ""price_at_order"": 121.7}, {""dish_id"": 131, ""quantity"": 3, ""price_at_order"": 36.8}, {""dish_id"": 128, ""quantity"": 1, ""price_at_order"": 99.8}]",Селезнева Евграф,2026-03-20 04:59:17,,выполнен,"п. Лагань, алл. Мая 1, д. 4, 101339"
4662,382,16,2026-03-25 13:33:21,доставлен,153.6,GooglePay,"[{""dish_id"": 318, ""quantity"": 2, ""price_at_order"": 76.8}]",Степанова Ерофей,2026-03-25 13:40:21,2026-03-25 14:37:21,выполнен,
4663,419,19,2025-12-11 18:27:26,доставлен,315.2,Карта,"[{""dish_id"": 376, ""quantity"": 2, ""price_at_order"": 78.8}, {""dish_id"": 376, ""quantity"": 2, ""price_at_order"": 78.8}]",Степанова Агафон,2025-12-11 18:33:26,2025-12-11 19:28:26,выполнен,
4664,971,2,2026-02-02 09:15:21,доставлен,909.8,Наличные,"[{""dish_id"": 27, ""quantity"": 1, ""price_at_order"": 26.8}, {""dish_id"": 29, ""quantity"": 2, ""price_at_order"": 124.0}, {""dish_id"": 36, ""quantity"": 2, ""price_at_order"": 135.4}, {""dish_id"": 36, ""quantity"": 1, ""price_at_order"": 135.4}, {""dish_id"": 41, ""quantity"": 2, ""price_at_order"": 114.4}]",Попов Анисим,2026-02-02 09:24:21,2026-02-02 09:52:21,выполнен,
4665,566,6,2026-01-26 22:06:39,готовится,335.9,Наличные,"[{""dish_id"": 121, ""quantity"": 1, ""price_at_order"": 133.7}, {""dish_id"": 117, ""quantity"": 2, ""price_at_order"": 101.1}]",Смирнова Пантелеймон,2026-01-26 22:11:39,,в пути,
4666,695,9,2026-02-14 20:06:30,доставлен,509.0,Наличные,"[{""dish_id"": 167, ""quantity"": 3, ""price_at_order"": 67.4}, {""dish_id"": 172, ""quantity"": 2, ""price_at_order"": 76.7}, {""dish_id"": 172, ""quantity"": 2, ""price_at_order"": 76.7}]",Титова Леонид,2026-02-14 20:16:30,2026-02-14 21:16:30,выполнен,
4667,732,14,2026-05-20 19:03:42,доставлен,1199.3,ApplePay,"[{""dish_id"": 277, ""quantity"": 1, ""price_at_order"": 114.9}, {""dish_id"": 283, ""quantity"": 3, ""price_at_order"": 88.4}, {""dish_id"": 273, ""quantity"": 3, ""price_at_order"": 111.1}, {""dish_id"": 269, ""quantity"": 1, ""price_at_order"": 117.8}, {""dish_id"": 271, ""quantity"": 3, ""price_at_order"": 122.7}]",Горшкова Варвара,2026-05-20 19:05:42,2026-05-20 20:25:42,выполнен,
4668,939,13,2026-03-30 01:16:36,доставлен,556.2,GooglePay,"[{""dish_id"": 265, ""quantity"": 3, ""price_at_order"": 63.9}, {""dish_id"": 265, ""quantity"": 3, ""price_at_order"": 63.9}, {""dish_id"": 248, ""quantity"": 3, ""price_at_order"": 41.8}, {""dish_id"": 251, ""quantity"": 1, ""price_at_order"": 47.4}]",Коновалова Аггей,2026-03-30 01:25:36,2026-03-30 02:35:36,выполнен,
4669,81,5,2025-12-30 11:52:28,доставлен,230.0,GooglePay,"[{""dish_id"": 80, ""quantity"": 1, ""price_at_order"": 138.8}, {""dish_id"": 87, ""quantity"": 3, ""price_at_order"": 30.4}]",Константинова Лазарь,2025-12-30 12:01:28,2025-12-30 13:17:28,выполнен,
4670,394,18,2025-12-18 03:13:19,доставлен,645.0,Карта,"[{""dish_id"": 361, ""quantity"": 2, ""price_at_order"": 40.0}, {""dish_id"": 349, ""quantity"": 1, ""price_at_order"": 71.3}, {""dish_id"": 363, ""quantity"": 3, ""price_at_order"": 137.9}, {""dish_id"": 361, ""quantity"": 2, ""price_at_order"": 40.0}]",Носова Мартьян,2025-12-18 03:22:19,2025-12-18 04:14:19,выполнен,
4671,427,3,2026-03-03 22:00:52,доставлен,146.1,Наличные,"[{""dish_id"": 55, ""quantity"": 3, ""price_at_order"": 48.7}]",Харитонов Нина,2026-03-03 22:06:52,2026-03-03 22:25:52,выполнен,
4672,362,17,2025-12-09 23:35:53,принят,1212.2,СБП,"[{""dish_id"": 332, ""quantity"": 2, ""price_at_order"": 130.6}, {""dish_id"": 334, ""quantity"": 1, ""price_at_order"": 62.7}, {""dish_id"": 326, ""quantity"": 3, ""price_at_order"": 106.0}, {""dish_id"": 331, ""quantity"": 3, ""price_at_order"": 83.3}, {""dish_id"": 342, ""quantity"": 3, ""price_at_order"": 106.8}]",Анисимов Милован,2025-12-09 23:38:53,,назначен,
4673,88,14,2026-03-07 07:20:59,доставлен,512.8,СБП,"[{""dish_id"": 271, ""quantity"": 3, ""price_at_order"": 122.7}, {""dish_id"": 280, ""quantity"": 1, ""price_at_order"": 144.7}]",Ковалева Селиван,2026-03-07 07:24:59,2026-03-07 08:25:59,выполнен,"д. Мураши, ул. Волгоградская, д. 1/5 стр. 4/7, 991838"
4674,260,12,2026-03-01 10:56:20,готовится,150.2,Карта,"[{""dish_id"": 242, ""quantity"": 2, ""price_at_order"": 38.7}, {""dish_id"": 238, ""quantity"": 2, ""price_at_order"": 36.4}]",Устинова Карл,2026-03-01 10:58:20,,в пути,
4675,222,15,2026-03-22 22:37:52,принят,445.8,СБП,"[{""dish_id"": 293, ""quantity"": 2, ""price_at_order"": 113.9}, {""dish_id"": 295, ""quantity"": 2, ""price_at_order"": 75.4}, {""dish_id"": 288, ""quantity"": 1, ""price_at_order"": 67.2}]",Лукина Тимур,2026-03-22 22:46:52,,в пути,
4676,590,4,2026-01-15 08:23:29,доставлен,799.4,СБП,"[{""dish_id"": 66, ""quantity"": 1, ""price_at_order"": 149.6}, {""dish_id"": 65, ""quantity"": 2, ""price_at_order"": 136.7}, {""dish_id"": 73, ""quantity"": 3, ""price_at_order"": 86.4}, {""dish_id"": 72, ""quantity"": 2, ""price_at_order"": 58.6}]",Мишин Всеволод,2026-01-15 08:33:29,2026-01-15 08:47:29,выполнен,
4677,902,17,2026-02-27 05:46:58,доставлен,416.4,ApplePay,"[{""dish_id"": 338, ""quantity"": 1, ""price_at_order"": 18.0}, {""dish_id"": 334, ""quantity"": 2, ""price_at_order"": 62.7}, {""dish_id"": 343, ""quantity"": 2, ""price_at_order"": 136.5}]",Лазарева Павел,2026-02-27 05:51:58,2026-02-27 07:16:58,выполнен,
4678,628,19,2025-12-25 08:19:24,готовится,359.3,Наличные,"[{""dish_id"": 370, ""quantity"": 3, ""price_at_order"": 51.9}, {""dish_id"": 380, ""quantity"": 2, ""price_at_order"": 101.8}]",Шарапов Кира,2025-12-25 08:28:24,,назначен,
4679,996,20,2026-01-16 13:07:25,отменён,792.8,Карта,"[{""dish_id"": 395, ""quantity"": 2, ""price_at_order"": 38.5}, {""dish_id"": 390, ""quantity"": 1, ""price_at_order"": 129.4}, {""dish_id"": 401, ""quantity"": 2, ""price_at_order"": 83.2}, {""dish_id"": 385, ""quantity"": 3, ""price_at_order"": 56.8}, {""dish_id"": 401, ""quantity"": 3, ""price_at_order"": 83.2}]",,,,,
4680,718,20,2026-04-19 08:22:55,принят,749.7,GooglePay,"[{""dish_id"": 383, ""quantity"": 3, ""price_at_order"": 136.4}, {""dish_id"": 387, ""quantity"": 2, ""price_at_order"": 82.1}, {""dish_id"": 398, ""quantity"": 2, ""price_at_order"": 36.6}, {""dish_id"": 388, ""quantity"": 1, ""price_at_order"": 103.1}]",Пестова Савелий,2026-04-19 08:26:55,,выполнен,"клх Серов, алл. Халтурина, д. 3 к. 2/6, 897881"
4681,134,1,2026-04-19 07:39:55,доставлен,685.3,СБП,"[{""dish_id"": 15, ""quantity"": 1, ""price_at_order"": 101.4}, {""dish_id"": 14, ""quantity"": 3, ""price_at_order"": 37.4}, {""dish_id"": 9, ""quantity"": 2, ""price_at_order"": 108.9}, {""dish_id"": 2, ""quantity"": 1, ""price_at_order"": 145.0}, {""dish_id"": 9, ""quantity"": 1, ""price_at_order"": 108.9}]",Анисимова Капитон,2026-04-19 07:49:55,2026-04-19 08:27:55,выполнен,
4682,619,12,2025-12-28 14:27:08,отменён,263.7,GooglePay,"[{""dish_id"": 230, ""quantity"": 1, ""price_at_order"": 23.1}, {""dish_id"": 243, ""quantity"": 2, ""price_at_order"": 120.3}]",,,,,"ст. Жуковский, ш. Дорожников, д. 950 к. 6/6, 562448"
4683,650,12,2025-12-25 12:09:27,готовится,265.6,Карта,"[{""dish_id"": 232, ""quantity"": 2, ""price_at_order"": 132.8}]",Макарова Октябрина,2025-12-25 12:17:27,,выполнен,
4684,835,16,2026-05-13 23:12:09,доставлен,597.9,СБП,"[{""dish_id"": 311, ""quantity"": 2, ""price_at_order"": 95.8}, {""dish_id"": 323, ""quantity"": 3, ""price_at_order"": 46.6}, {""dish_id"": 312, ""quantity"": 1, ""price_at_order"": 40.3}, {""dish_id"": 307, ""quantity"": 1, ""price_at_order"": 75.4}, {""dish_id"": 307, ""quantity"": 2, ""price_at_order"": 75.4}]",Мишина Олимпиада,2026-05-13 23:22:09,2026-05-14 00:26:09,выполнен,
4685,121,9,2026-05-28 18:33:42,доставлен,111.6,GooglePay,"[{""dish_id"": 164, ""quantity"": 2, ""price_at_order"": 55.8}]",Абрамова Терентий,2026-05-28 18:38:42,2026-05-28 19:43:42,выполнен,
4686,916,10,2026-03-23 09:01:12,доставлен,229.6,Наличные,"[{""dish_id"": 185, ""quantity"": 2, ""price_at_order"": 114.8}]",Александрова Никандр,2026-03-23 09:08:12,2026-03-23 10:06:12,выполнен,
4687,249,4,2026-03-05 17:08:00,готовится,397.3,Наличные,"[{""dish_id"": 66, ""quantity"": 2, ""price_at_order"": 149.6}, {""dish_id"": 64, ""quantity"": 1, ""price_at_order"": 39.5}, {""dish_id"": 72, ""quantity"": 1, ""price_at_order"": 58.6}]",Павлова Харлампий,2026-03-05 17:17:00,,в пути,
4688,26,8,2026-04-27 20:46:40,принят,318.6,СБП,"[{""dish_id"": 153, ""quantity"": 1, ""price_at_order"": 97.8}, {""dish_id"": 151, ""quantity"": 2, ""price_at_order"": 59.9}, {""dish_id"": 147, ""quantity"": 1, ""price_at_order"": 101.0}]",Зиновьев Аким,2026-04-27 20:56:40,,выполнен,
4689,255,16,2025-12-29 14:22:28,доставлен,715.3,GooglePay,"[{""dish_id"": 314, ""quantity"": 1, ""price_at_order"": 145.7}, {""dish_id"": 302, ""quantity"": 1, ""price_at_order"": 105.2}, {""dish_id"": 312, ""quantity"": 3, ""price_at_order"": 40.3}, {""dish_id"": 317, ""quantity"": 3, ""price_at_order"": 27.9}, {""dish_id"": 316, ""quantity"": 2, ""price_at_order"": 129.9}]",Савельев Филипп,2025-12-29 14:32:28,2025-12-29 15:01:28,выполнен,
4690,237,6,2025-12-31 19:51:13,принят,757.4,Карта,"[{""dish_id"": 102, ""quantity"": 2, ""price_at_order"": 96.6}, {""dish_id"": 123, ""quantity"": 2, ""price_at_order"": 111.9}, {""dish_id"": 120, ""quantity"": 2, ""price_at_order"": 73.7}, {""dish_id"": 103, ""quantity"": 3, ""price_at_order"": 29.2}, {""dish_id"": 122, ""quantity"": 1, ""price_at_order"": 105.4}]",Князева Флорентин,2025-12-31 19:53:13,,назначен,
4691,657,9,2026-01-17 21:58:51,принят,40.4,ApplePay,"[{""dish_id"": 170, ""quantity"": 2, ""price_at_order"": 20.2}]",Воробьева Роман,2026-01-17 22:00:51,,в пути,
4692,971,2,2025-12-21 23:45:09,доставлен,522.1,ApplePay,"[{""dish_id"": 21, ""quantity"": 1, ""price_at_order"": 51.5}, {""dish_id"": 35, ""quantity"": 1, ""price_at_order"": 61.0}, {""dish_id"": 22, ""quantity"": 2, ""price_at_order"": 143.0}, {""dish_id"": 19, ""quantity"": 2, ""price_at_order"": 37.8}, {""dish_id"": 24, ""quantity"": 1, ""price_at_order"": 48.0}]",Шашков Клавдий,2025-12-21 23:48:09,2025-12-22 00:19:09,выполнен,"п. Апатиты, алл. Энергетическая, д. 4, 814046"
4693,81,8,2026-01-13 06:07:13,готовится,845.2,ApplePay,"[{""dish_id"": 156, ""quantity"": 2, ""price_at_order"": 146.6}, {""dish_id"": 148, ""quantity"": 1, ""price_at_order"": 132.9}, {""dish_id"": 149, ""quantity"": 1, ""price_at_order"": 87.0}, {""dish_id"": 154, ""quantity"": 3, ""price_at_order"": 110.7}]",Ефремов Савелий,2026-01-13 06:13:13,,в пути,
4694,695,8,2026-03-23 09:25:55,принят,101.0,Карта,"[{""dish_id"": 147, ""quantity"": 1, ""price_at_order"": 101.0}]",Уваров Жанна,2026-03-23 09:31:55,,в пути,
4695,951,9,2026-04-30 04:50:52,принят,1120.6,СБП,"[{""dish_id"": 160, ""quantity"": 3, ""price_at_order"": 101.3}, {""dish_id"": 160, ""quantity"": 1, ""price_at_order"": 101.3}, {""dish_id"": 162, ""quantity"": 1, ""price_at_order"": 60.9}, {""dish_id"": 173, ""quantity"": 3, ""price_at_order"": 130.9}, {""dish_id"": 173, ""quantity"": 2, ""price_at_order"": 130.9}]",Карпов Мирон,2026-04-30 04:52:52,,выполнен,
4696,329,17,2026-05-22 03:35:17,доставлен,565.3,Наличные,"[{""dish_id"": 326, ""quantity"": 3, ""price_at_order"": 106.0}, {""dish_id"": 330, ""quantity"": 1, ""price_at_order"": 145.9}, {""dish_id"": 337, ""quantity"": 2, ""price_at_order"": 50.7}]",Бобылев Прасковья,2026-05-22 03:42:17,2026-05-22 04:59:17,выполнен,
4697,687,7,2026-01-14 19:42:15,готовится,486.8,ApplePay,"[{""dish_id"": 134, ""quantity"": 1, ""price_at_order"": 42.3}, {""dish_id"": 130, ""quantity"": 3, ""price_at_order"": 45.2}, {""dish_id"": 140, ""quantity"": 1, ""price_at_order"": 121.7}, {""dish_id"": 129, ""quantity"": 2, ""price_at_order"": 93.6}]",Горбунов Остап,2026-01-14 19:46:15,,назначен,
4698,84,19,2026-04-17 16:26:25,доставлен,841.7,ApplePay,"[{""dish_id"": 380, ""quantity"": 3, ""price_at_order"": 101.8}, {""dish_id"": 372, ""quantity"": 1, ""price_at_order"": 44.3}, {""dish_id"": 374, ""quantity"": 2, ""price_at_order"": 123.6}, {""dish_id"": 369, ""quantity"": 1, ""price_at_order"": 149.7}, {""dish_id"": 379, ""quantity"": 3, ""price_at_order"": 31.7}]",Большаков Светозар,2026-04-17 16:31:25,2026-04-17 16:54:25,выполнен,
4699,563,6,2026-06-05 17:06:30,доставлен,287.8,Карта,"[{""dish_id"": 116, ""quantity"": 2, ""price_at_order"": 75.5}, {""dish_id"": 106, ""quantity"": 2, ""price_at_order"": 68.4}]",Панов Игорь,2026-06-05 17:14:30,2026-06-05 17:57:30,выполнен,
4700,890,8,2025-12-19 02:43:29,принят,439.8,СБП,"[{""dish_id"": 156, ""quantity"": 3, ""price_at_order"": 146.6}]",Козлова Вера,2025-12-19 02:50:29,,назначен,
4701,385,10,2026-03-30 16:17:08,доставлен,208.4,Наличные,"[{""dish_id"": 180, ""quantity"": 2, ""price_at_order"": 104.2}]",Лебедев Иларион,2026-03-30 16:27:08,2026-03-30 17:30:08,выполнен,
4702,792,4,2026-02-07 06:53:05,доставлен,384.2,СБП,"[{""dish_id"": 62, ""quantity"": 1, ""price_at_order"": 31.4}, {""dish_id"": 69, ""quantity"": 2, ""price_at_order"": 147.1}, {""dish_id"": 72, ""quantity"": 1, ""price_at_order"": 58.6}]",Кабанов Фёкла,2026-02-07 07:01:05,2026-02-07 08:09:05,выполнен,"с. Тарко-Сале, ш. Новгородское, д. 11 к. 5, 861773"
4703,813,4,2025-12-21 00:27:40,отменён,511.7,GooglePay,"[{""dish_id"": 68, ""quantity"": 2, ""price_at_order"": 69.3}, {""dish_id"": 64, ""quantity"": 1, ""price_at_order"": 39.5}, {""dish_id"": 69, ""quantity"": 1, ""price_at_order"": 147.1}, {""dish_id"": 72, ""quantity"": 2, ""price_at_order"": 58.6}, {""dish_id"": 68, ""quantity"": 1, ""price_at_order"": 69.3}]",,,,,
4704,522,13,2026-03-29 20:44:44,доставлен,660.7,Наличные,"[{""dish_id"": 249, ""quantity"": 3, ""price_at_order"": 114.2}, {""dish_id"": 245, ""quantity"": 1, ""price_at_order"": 53.4}, {""dish_id"": 261, ""quantity"": 1, ""price_at_order"": 135.2}, {""dish_id"": 263, ""quantity"": 1, ""price_at_order"": 83.0}, {""dish_id"": 254, ""quantity"": 1, ""price_at_order"": 46.5}]",Белозерова Авдей,2026-03-29 20:54:44,2026-03-29 21:52:44,выполнен,
4705,209,16,2026-03-31 03:36:06,готовится,669.0,Наличные,"[{""dish_id"": 304, ""quantity"": 1, ""price_at_order"": 100.0}, {""dish_id"": 305, ""quantity"": 2, ""price_at_order"": 125.4}, {""dish_id"": 312, ""quantity"": 1, ""price_at_order"": 40.3}, {""dish_id"": 317, ""quantity"": 1, ""price_at_order"": 27.9}, {""dish_id"": 321, ""quantity"": 2, ""price_at_order"": 125.0}]",Белоусова Афиноген,2026-03-31 03:42:06,,в пути,
4706,628,12,2026-04-23 21:01:55,принят,290.5,Наличные,"[{""dish_id"": 242, ""quantity"": 2, ""price_at_order"": 38.7}, {""dish_id"": 240, ""quantity"": 1, ""price_at_order"": 97.0}, {""dish_id"": 229, ""quantity"": 1, ""price_at_order"": 116.1}]",Фадеева Марина,2026-04-23 21:08:55,,назначен,
4707,706,1,2026-03-30 19:23:43,готовится,791.7,GooglePay,"[{""dish_id"": 4, ""quantity"": 2, ""price_at_order"": 129.0}, {""dish_id"": 5, ""quantity"": 3, ""price_at_order"": 26.4}, {""dish_id"": 10, ""quantity"": 3, ""price_at_order"": 65.5}, {""dish_id"": 4, ""quantity"": 2, ""price_at_order"": 129.0}]",Николаева Анастасия,2026-03-30 19:27:43,,выполнен,
4708,648,18,2026-06-08 00:48:46,доставлен,483.6,Наличные,"[{""dish_id"": 352, ""quantity"": 2, ""price_at_order"": 38.4}, {""dish_id"": 360, ""quantity"": 2, ""price_at_order"": 27.2}, {""dish_id"": 359, ""quantity"": 2, ""price_at_order"": 91.3}, {""dish_id"": 349, ""quantity"": 2, ""price_at_order"": 71.3}, {""dish_id"": 360, ""quantity"": 1, ""price_at_order"": 27.2}]",Меркушева Алевтина,2026-06-08 00:58:46,2026-06-08 02:05:46,выполнен,"с. Пятигорск, пр. Степной, д. 2, 035625"
4709,782,19,2026-03-13 14:02:00,доставлен,348.0,Наличные,"[{""dish_id"": 382, ""quantity"": 1, ""price_at_order"": 85.6}, {""dish_id"": 377, ""quantity"": 2, ""price_at_order"": 131.2}]",Исакова Никон,2026-03-13 14:05:00,2026-03-13 14:26:00,выполнен,
4710,835,7,2026-01-04 17:30:45,принят,743.4,ApplePay,"[{""dish_id"": 139, ""quantity"": 1, ""price_at_order"": 65.6}, {""dish_id"": 138, ""quantity"": 2, ""price_at_order"": 112.2}, {""dish_id"": 141, ""quantity"": 2, ""price_at_order"": 105.0}, {""dish_id"": 140, ""quantity"": 2, ""price_at_order"": 121.7}]",Кудрявцев Арефий,2026-01-04 17:38:45,,в пути,"д. Ардон, пр. Кутузова, д. 1 к. 504, 156630"
